시군구,대지위치,연면적(제곱미터),주용도 변환,주용도,착공처리일,준공예정일(사용승인예정일),지번주소,건축면적,위도,경도
서대문구,서울특별시 서대문구 연희동 116-37,170.28,주택,단독주택,,,연희동 116-37,67.2,37.5693694,126.9276574
서대문구,서울특별시 서대문구 홍제동 361-57,461.94,주택,공동주택,,,홍제동 361-57,144.9,37.5845877,126.936301
서대문구,서울특별시 서대문구 홍은동 265-68,360.76,주택,공동주택,,,홍은동 265-68,135.66,37.58699,126.9334317
서대문구,서울특별시 서대문구 홍제동 400 외1필지,158,주택,단독주택,,,홍제동 400,65.88,37.5928421,126.9463543
서대문구,서울특별시 서대문구 연희동 190-11,458.4,근린생활시설,제2종근린생활시설,,,연희동 190-11,108.34,37.5665504,126.9282876
서대문구,서울특별시 서대문구 남가좌동 374-3,297.8,근린생활시설,제2종근린생활시설,,,남가좌동 374-3,96.39,37.5807734,126.9207949
서대문구,서울특별시 서대문구 홍은동 413-10,141.09,주택,단독주택,,,홍은동 413-10,60.44,37.5778193,126.9269634
서대문구,서울특별시 서대문구 연희동 87-10,292.35,주택,단독주택,,,연희동 87-10,73.36,37.5701695,126.9348206
서대문구,서울특별시 서대문구 연희동 79-41,770,주택,공동주택,,,연희동 79-41,277.24,37.5717913,126.9356069
서대문구,서울특별시 서대문구 남가좌동 64-65,125.06,주택,단독주택,,,남가좌동 64-65,39.48,37.576527,126.9221966
서대문구,서울특별시 서대문구 북아현동 1-596,700.96,주택,단독주택,,,북아현동 1-596,117.64,37.565536,126.9510777
서대문구,서울특별시 서대문구 북아현동 189-29,413.98,주택,공동주택,,,북아현동 189-29,125.68,37.5643598,126.9524559
서대문구,서울특별시 서대문구 홍은동 14-22,177.17,주택,단독주택,,,홍은동 14-22,75.53,37.6008136,126.9444571
서대문구,서울특별시 서대문구 연희동 92-2,406.69,근린생활시설,제1종근린생활시설,,,연희동 92-2,128.12,37.5707422,126.9319903
서대문구,서울특별시 서대문구 홍제동 304-11,350.97,주택,공동주택,,,홍제동 304-11,126.9442734,37.58946947,126.9442734
서대문구,서울특별시 서대문구 연희동 118-4 외1필지,325.12,주택,단독주택,,,연희동 118-4,104.07,37.5705574,126.9283026
서대문구,서울특별시 서대문구 대현동 110-38 외2필지,560.97,근린생활시설,제2종근린생활시설,,,대현동 110-38,113.04,37.55841868,126.9420474
서대문구,서울특별시 서대문구 홍은동 191-37,149.23,주택,단독주택,,,홍은동 191-37,76.72,37.5922619,126.9339249
서대문구,서울특별시 서대문구 북아현동 177-4,214.92,근린생활시설,제2종근린생활시설,,,북아현동 177-4,79.74,37.562459,126.9550417
서대문구,서울특별시 서대문구 북가좌동 291-5,244.09,주택,단독주택,,,북가좌동 291-5,88.6,37.5806781,126.9144267
서대문구,서울특별시 서대문구 창천동 97-109 외1필지,224.14,주택,단독주택,,,창천동 97-109,86.44,37.5610166,126.9312078
서대문구,서울특별시 서대문구 북아현동 1-338,1148.17,주택,공동주택,,,북아현동 1-338,245.77,37.5655972,126.9547262
서대문구,서울특별시 서대문구 대현동 27-4 외2필지,1457.84,업무시설,업무시설,,,대현동 27-4,142.22,37.5590556,126.94355
서대문구,서울특별시 서대문구 연희동 267-10,12059.56,주택,공동주택,,,연희동 267-10,1504.54,37.5681152,126.9276607
서대문구,서울특별시 서대문구 연희동 74-6,635.67,주택,단독주택,,,연희동 74-6,167.96,37.5741578,126.9365581
서대문구,서울특별시 서대문구 연희동 712-14 외1필지,326.94,주택,공동주택,,,연희동 712-14,123.84,37.5755188,126.9295243
서대문구,서울특별시 서대문구 연희동 107-18,361.35,주택,단독주택,,,연희동 107-18,195.62,37.5716756,126.9289941
서대문구,서울특별시 서대문구 봉원동 42-11,156.61,주택,공동주택,,,봉원동 42-11,68.48,37.5683787,126.9475253
서대문구,서울특별시 서대문구 창천동 33-5,865.18,근린생활시설,제1종근린생활시설,,,창천동 33-5,118.05,37.5588419,126.9364374
서대문구,서울특별시 서대문구 북아현동 1-1645,335.58,주택,공동주택,,,북아현동 1-1645,102.42,37.5661212,126.9531602
서대문구,서울특별시 서대문구 연희동 79-32 외1필지,2272.1,업무시설,업무시설,,,연희동 79-32,169.49,37.57164831,126.9350291
서대문구,서울특별시 서대문구 창천동 5-38,325.25,근린생활시설,제2종근린생활시설,,,창천동 5-38,53.53,37.5585928,126.9390996
서대문구,서울특별시 서대문구 대현동 40-17 외6필지,6874.61,주택,공동주택,,,대현동 40-17,507.39,37.55720632,126.9453119
서대문구,서울특별시 서대문구 북가좌동 3-46 외1필지,686.4,주택,공동주택,,,북가좌동 3-46,201.38,37.5831497,126.9187566
서대문구,서울특별시 서대문구 연희동 161-7,582.07,주택,공동주택,,,연희동 161-7,111.14,37.5774626,126.9349397
서대문구,서울특별시 서대문구 남가좌동 331-21,334.99,근린생활시설,제2종근린생활시설,,,남가좌동 331-21,83.75,37.5741365,126.9236619
서대문구,서울특별시 서대문구 북가좌동 294-12 외1필지,797.03,주택,단독주택,,,북가좌동 294-12,241.29,37.5806957,126.9127203
서대문구,서울특별시 서대문구 연희동 218-25,266.23,주택,단독주택,,,연희동 218-25,81.68,37.5648547,126.9277912
서대문구,서울특별시 서대문구 연희동 48-7,1577.1,주택,공동주택,,,연희동 48-7,308.29,37.5674486,126.933844
서대문구,서울특별시 서대문구 북가좌동 312-7 외1필지,720.4,주택,공동주택,,,북가좌동 312-7,239.84,37.5802084,126.9102932
서대문구,서울특별시 서대문구 연희동 344-78,553.09,주택,공동주택,,,연희동 344-78,135.29,37.562264,126.9306524
서대문구,서울특별시 서대문구 연희동 45-5 외2필지,960.31,주택,공동주택,,,연희동 45-5,237.12,37.5666335,126.9345834
서대문구,서울특별시 서대문구 북가좌동 290-24 외1필지,550.63,주택,공동주택,,,북가좌동 290-24,162.11,37.58031811,126.9148726
서대문구,서울특별시 서대문구 연희동 95-57,367.09,주택,단독주택,,,연희동 95-57,127.2,37.5707031,126.9312528
서대문구,서울특별시 서대문구 대현동 56-3,1008.4,근린생활시설,제2종근린생활시설,,,대현동 56-3,110.7,37.55907994,126.944723
서대문구,서울특별시 서대문구 홍은동 402-23,394.57,주택,공동주택,,,홍은동 402-23,106.81,37.5805704,126.9268888
서대문구,서울특별시 서대문구 대현동 90-3 외1필지,1464.58,근린생활시설,제1종근린생활시설,,,대현동 90-3,162.41,37.55784017,126.9445436
서대문구,서울특별시 서대문구 홍은동 9-78,774.38,근린생활시설,제2종근린생활시설,,,홍은동 9-78,218.1,37.5994644,126.9489607
서대문구,서울특별시 서대문구 창천동 504-1,656.21,주택,공동주택,,,창천동 504-1,173.47,37.5588011,126.9297296
서대문구,서울특별시 서대문구 남가좌동 330-40 외1필지,1611.78,업무시설,업무시설,,,남가좌동 330-40,213.22,37.5749442,126.9244926
서대문구,서울특별시 서대문구 홍제동 266-142 외1필지,500.18,주택,공동주택,,,홍제동 266-142,146.93,37.5915055,126.9459111
서대문구,서울특별시 서대문구 연희동 132-79,299.03,주택,단독주택,,,연희동 132-79,106.89,37.5746469,126.9347421
서대문구,서울특별시 서대문구 홍제동 192-29,682.23,주택,공동주택,,,홍제동 192-29,143.42,37.588071,126.9481607
서대문구,서울특별시 서대문구 홍제동 322-138 외1필지,3834.57,주택,공동주택,,,홍제동 322-138,673.19,37.582812,126.9424481
서대문구,서울특별시 서대문구 창천동 72-31 외2필지,3958.58,주택,공동주택,,,창천동 72-31,231.58,37.5568534,126.9332457
서대문구,서울특별시 서대문구 연희동 79-30,779.85,주택,공동주택,,,연희동 79-30,139.56,37.5719477,126.9352696
서대문구,서울특별시 서대문구 연희동 78-41,637.35,주택,공동주택,,,연희동 78-41,191.19,37.5732811,126.9348578
서대문구,서울특별시 서대문구 연희동 437-5,220.21,근린생활시설,제1종근린생활시설,,,연희동 437-5,68.39,37.5688007,126.9277335
서대문구,서울특별시 서대문구 연희동 433-26,548.42,근린생활시설,제1종근린생활시설,,,연희동 433-26,167.5,37.5673022,126.9273294
서대문구,서울특별시 서대문구 연희동 91-8 외2필지,1072.81,주택,공동주택,,,연희동 91-8,245.42,37.5715,126.936177
서대문구,서울특별시 서대문구 북가좌동 311-16,341.25,주택,단독주택,,,북가좌동 311-16,115.05,37.5807211,126.9105847
서대문구,서울특별시 서대문구 홍은동 402-20 외1필지,431.94,주택,단독주택,,,홍은동 402-20,115.48,37.5805778,126.9272102
서대문구,서울특별시 서대문구 북가좌동 275-10,860.86,주택,공동주택,,,북가좌동 275-10,211.52,37.583329,126.9157163
서대문구,서울특별시 서대문구 홍제동 266-110,316.65,주택,단독주택,,,홍제동 266-110,95.98,37.59133692,126.9461388
서대문구,서울특별시 서대문구 북아현동 1-796 외1필지,231.47,주택,단독주택,,,북아현동 1-796,87.07,37.5664486,126.9523814
서대문구,서울특별시 서대문구 대현동 90-102,2435.56,업무시설,업무시설,,,대현동 90-102,134.49,37.55692276,126.9437482
서대문구,서울특별시 서대문구 북아현동 1-1245,724.61,주택,공동주택,,,북아현동 1-1245,194.02,37.5667449,126.953585
서대문구,서울특별시 서대문구 연희동 446-183,878.07,주택,단독주택,,,연희동 446-183,197.63,37.5673389,126.9213691
서대문구,서울특별시 서대문구 연희동 116-9,444.47,근린생활시설,제1종근린생활시설,,,연희동 116-9,137.9,37.56981204,126.9275254
서대문구,서울특별시 서대문구 창천동 501-11,451.24,주택,공동주택,,,창천동 501-11,122.02,37.5583017,126.9305041
서대문구,서울특별시 서대문구 대현동 37-19 외2필지,2311.98,업무시설,업무시설,,,대현동 37-19,227.78,37.5581292,126.9445207
서대문구,서울특별시 서대문구 천연동 98-17,3669.13,주택,공동주택,,,천연동 98-17,526.99,37.5681955,126.9601019
서대문구,서울특별시 서대문구 홍제동 10-18,391.62,주택,공동주택,,,홍제동 10-18,152.42,37.5916658,126.9502548
서대문구,서울특별시 서대문구 대신동 128-9,598.66,주택,공동주택,,,대신동 128-9,135.14,37.56753785,126.9456753
서대문구,서울특별시 서대문구 북아현동 189-25,1018.31,주택,공동주택,,,북아현동 189-25,224.36,37.5644894,126.9520376
서대문구,서울특별시 서대문구 홍제동 304-11,444.87,주택,공동주택,,,홍제동 304-11,109,37.5894426,126.9442509
서대문구,서울특별시 서대문구 홍은동 206-34,435.6,주택,공동주택,,,홍은동 206-34,130.7,37.5914697,126.9343959
서대문구,서울특별시 서대문구 연희동 85-4,490.76,근린생활시설,제1종근린생활시설,,,연희동 85-4,159.57,37.5707637,126.93277
서대문구,서울특별시 서대문구 홍제동 311-2 외2필지,354.24,주택,공동주택,,,홍제동 311-2,100.25,37.5869342,126.9418463
서대문구,서울특별시 서대문구 홍은동 265-13,533.07,주택,공동주택,,,홍은동 265-13,153.67,37.5868207,126.9345301
서대문구,서울특별시 서대문구 홍제동 196-45 외2필지,425.1,주택,공동주택,,,홍제동 196-45,108.7,37.5878203,126.9481359
서대문구,서울특별시 서대문구 홍은동 195-35,199.82,주택,단독주택,,,홍은동 195-35,62.7,37.5925046,126.9327608
서대문구,서울특별시 서대문구 창천동 53-29,433.41,근린생활시설,제2종근린생활시설,,,창천동 53-29,121.24,37.5582607,126.9341311
서대문구,서울특별시 서대문구 연희동 344-137,595.26,주택,공동주택,,,연희동 344-137,133.81,37.5618505,126.9313521
서대문구,서울특별시 서대문구 연희동 344-6,542.62,주택,공동주택,,,연희동 344-6,137.07,37.56237658,126.9303815
서대문구,서울특별시 서대문구 홍은동 8-364,128.34,주택,단독주택,,,홍은동 8-364,55.5,37.599979,126.9506872
서대문구,서울특별시 서대문구 대현동 37-18,2967.86,근린생활시설,제1종근린생활시설,,,대현동 37-18,258.49,37.55823097,126.9444314
서대문구,서울특별시 서대문구 북가좌동 315-13,242.82,주택,단독주택,,,북가좌동 315-13,85.92,37.5787346,126.909546
서대문구,서울특별시 서대문구 연희동 71-3,458.9,주택,단독주택,,,연희동 71-3,130.04,37.5723974,126.9378793
서대문구,서울특별시 서대문구 홍은동 401-34 외1필지,613.3,주택,공동주택,,,홍은동 401-34,185.15,37.58128564,126.9255977
서대문구,서울특별시 서대문구 남가좌동 73-200,117.68,주택,단독주택,,,남가좌동 73-200,52.76,37.5758751,126.9228279
서대문구,서울특별시 서대문구 대신동 134-2 외2필지,558.18,주택,공동주택,,,대신동 134-2,126.88,37.56794849,126.9451957
서대문구,서울특별시 서대문구 대신동 133,564.04,주택,공동주택,,,대신동 133,126.88,37.56794849,126.9451957
서대문구,서울특별시 서대문구 홍은동 10-217,305.69,주택,단독주택,,,홍은동 10-217,101.19,37.6025703,126.9471457
서대문구,서울특별시 서대문구 홍은동 376-8 외1필지,874.83,주택,공동주택,,,홍은동 376-8,233.62,37.5827397,126.9275426
서대문구,서울특별시 서대문구 홍제동 321-10,66.5,근린생활시설,제2종근린생활시설,,,홍제동 321-10,27.59,37.5842222,126.9438694
서대문구,서울특별시 서대문구 창천동 31-53,234.42,근린생활시설,제1종근린생활시설,,,창천동 31-53,38.4,37.557183,126.9365255
서대문구,서울특별시 서대문구 홍은동 403-16,641.21,주택,공동주택,,,홍은동 403-16,132.25,37.5796102,126.9282125
서대문구,서울특별시 서대문구 북아현동 251-13 외1필지,537.96,업무시설,업무시설,,,북아현동 251-13,78,37.5573197,126.9489734
서대문구,서울특별시 서대문구 홍제동 330-301,132.73,주택,단독주택,,,홍제동 330-301,39.35,37.5895775,126.9420127
서대문구,서울특별시 서대문구 연희동 31-6,129.56,주택,단독주택,,,연희동 31-6,67.93,37.5644178,126.9328752
서대문구,서울특별시 서대문구 홍은동 324-2,236.49,주택,공동주택,,,홍은동 324-2,92.11,37.5852685,126.9266051
서대문구,서울특별시 서대문구 창천동 503-22,724.51,주택,공동주택,,,창천동 503-22,115.51,37.5581618,126.9297738
서대문구,서울특별시 서대문구 북가좌동 293-9 외1필지,697.24,주택,공동주택,,,북가좌동 293-9,173.01,37.5814928,126.9129804
서대문구,서울특별시 서대문구 연희동 170-32,308.67,주택,단독주택,,,연희동 170-32,100.43,37.5774803,126.9339002
서대문구,서울특별시 서대문구 연희동 187-56,997.64,주택,단독주택,,,연희동 187-56,306.92,37.566215,126.9311449
서대문구,서울특별시 서대문구 창천동 372,1674.87,주택,공동주택,,,창천동 372,233.52,37.5588253,126.9279263
서대문구,서울특별시 서대문구 연희동 170-35,134.8,주택,단독주택,,,연희동 170-35,56.28,37.5777007,126.9341563
